ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
946684800,3548,10,pgxc,10.93.131.148,44007,2015-08-21 22:53:01.382403-04,,2015-08-21 22:53:02.272139-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 22:53:02.509199-04
946684800,3549,10,pgxc,10.93.131.148,44096,2015-08-21 22:53:02.537322-04,,2015-08-21 22:53:03.183958-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 22:53:03.19093-04
946684800,3550,10,pgxc,10.93.131.148,44175,2015-08-21 22:53:03.121952-04,2015-08-21 22:53:03.09351-04,2015-08-21 22:53:03.104681-04,f,COPY public.part FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:03.194898-04
946684800,3552,10,psql,10.93.131.148,44201,2015-08-21 22:53:03.175874-04,,2015-08-21 22:53:03.193584-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 22:53:03.193587-04
946684800,3554,10,psql,10.93.131.148,44204,2015-08-21 22:53:03.178591-04,,2015-08-21 22:53:03.196066-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 22:53:03.196069-04
946684800,3551,10,psql,10.93.131.148,44199,2015-08-21 22:53:03.175224-04,,2015-08-21 22:53:03.194685-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 22:53:03.194686-04
946684800,3553,10,psql,10.93.131.148,44202,2015-08-21 22:53:03.176809-04,,2015-08-21 22:53:03.194774-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 22:53:03.194776-04
946684800,3555,10,psql,10.93.131.148,44210,2015-08-21 22:53:03.182437-04,,2015-08-21 22:53:03.193891-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-21 22:53:03.193894-04
946684800,3548,10,pgxc,10.93.131.148,44007,2015-08-21 22:53:01.382403-04,,2015-08-21 22:53:02.272139-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 22:53:02.509199-04
946684800,3549,10,pgxc,10.93.131.148,44096,2015-08-21 22:53:02.537322-04,2015-08-21 22:53:03.116194-04,2015-08-21 22:53:04.392303-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:23.066503-04
946684800,3550,10,pgxc,10.93.131.148,44175,2015-08-21 22:53:03.121952-04,,2015-08-21 22:53:16.923096-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 22:54:02.129355-04
946684800,3557,10,pgxc,10.93.131.148,44245,2015-08-21 22:53:03.27762-04,2015-08-21 22:53:03.103589-04,2015-08-21 22:53:03.10735-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:03.329053-04
946684800,3558,10,pgxc,10.93.131.148,44253,2015-08-21 22:53:03.424182-04,2015-08-21 22:53:03.103572-04,2015-08-21 22:53:03.17622-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:03.889447-04
946684800,3556,10,pgxc,10.93.131.148,44232,2015-08-21 22:53:03.203189-04,2015-08-21 22:53:03.104492-04,2015-08-21 22:53:03.108666-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:03.262908-04
946684800,3559,10,pgxc,10.93.131.148,44261,2015-08-21 22:53:03.920471-04,,2015-08-21 22:53:53.779764-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 22:53:55.01287-04
946684800,3560,10,pgxc,10.93.131.148,44269,2015-08-21 22:53:04.424838-04,2015-08-21 22:53:03.104291-04,2015-08-21 22:53:03.791466-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:07.458216-04
946684800,3561,10,pgxc,10.93.131.148,44277,2015-08-21 22:53:07.640081-04,2015-08-21 22:53:03.112629-04,2015-08-21 22:53:04.131339-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:12.250741-04
946684800,3562,10,pgxc,10.93.131.148,44285,2015-08-21 22:53:12.528061-04,,2015-08-21 22:53:50.662489-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 22:54:03.621737-04
946684800,3563,10,pgxc,10.93.131.148,44293,2015-08-21 22:53:17.207971-04,2015-08-21 22:53:03.104158-04,2015-08-21 22:53:04.102198-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:22.816166-04
946684800,3564,10,pgxc,10.93.131.148,44301,2015-08-21 22:53:23.07895-04,2015-08-21 22:53:03.114225-04,2015-08-21 22:53:04.468739-04,f,COPY public.part FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:28.747656-04
946684800,3565,10,pgxc,10.93.131.148,44309,2015-08-21 22:53:28.607133-04,2015-08-21 22:53:03.116485-04,2015-08-21 22:53:04.050049-04,f,COPY public.supplier FROM STDIN DELIMITER AS '|',idle in transaction,2015-08-21 22:53:55.650562-04
946684800,3566,10,pgxc,10.93.131.148,44317,2015-08-21 22:53:33.887538-04,2015-08-21 22:53:03.118138-04,2015-08-21 22:53:04.38334-04,f,COPY public.supplier FROM STDIN DELIMITER AS '|',idle in transaction,2015-08-21 22:54:01.386676-04
946684800,3567,10,pgxc,10.93.131.148,44325,2015-08-21 22:53:39.435536-04,2015-08-21 22:53:03.117983-04,2015-08-21 22:53:04.158533-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:44.004568-04
946684800,3568,10,pgxc,10.93.131.148,44333,2015-08-21 22:53:44.325595-04,2015-08-21 22:53:03.1176-04,2015-08-21 22:53:04.067201-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:49.265579-04
946684800,3569,10,pgxc,10.93.131.148,44341,2015-08-21 22:53:49.950776-04,2015-08-21 22:53:03.104535-04,2015-08-21 22:53:04.065546-04,f,COPY public.part FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:55.920005-04
946684800,3571,10,pgxc,10.93.131.148,44349,2015-08-21 22:53:56.533466-04,2015-08-21 22:53:03.116807-04,2015-08-21 22:53:04.154251-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:02.106968-04
946684800,3572,10,pgxc,10.93.131.148,44361,2015-08-21 22:54:02.418194-04,,,f,"",idle,2015-08-21 22:54:02.852972-04
946684800,3573,10,psql,10.93.131.148,44364,2015-08-21 22:54:03.486156-04,,2015-08-21 22:54:04.38272-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",idle,2015-08-21 22:54:04.858875-04
946684800,3575,10,psql,10.93.131.148,44370,2015-08-21 22:54:03.509358-04,,2015-08-21 22:54:04.534999-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2015-08-21 22:54:04.535002-04
946684800,3576,10,psql,10.93.131.148,44379,2015-08-21 22:54:03.517589-04,,2015-08-21 22:54:04.535901-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-21 22:54:04.535904-04
946684800,3577,10,psql,10.93.131.148,44385,2015-08-21 22:54:03.52607-04,,2015-08-21 22:54:04.539348-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-21 22:54:04.53935-04
946684800,3548,10,pgxc,10.93.131.148,44007,2015-08-21 22:53:01.382403-04,,2015-08-21 22:53:02.272139-04,f,RESET ALL;RESET SESSION AUTHORIZATION;RESET transaction_isolation;,idle,2015-08-21 22:53:02.509199-04
946684800,3549,10,pgxc,10.93.131.148,44096,2015-08-21 22:53:02.537322-04,2015-08-21 22:53:03.116194-04,2015-08-21 22:53:04.392303-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:23.066503-04
946684800,3550,10,pgxc,10.93.131.148,44175,2015-08-21 22:53:03.121952-04,2015-08-21 22:53:03.12145-04,2015-08-21 22:53:04.685201-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:15.085018-04
946684800,3557,10,pgxc,10.93.131.148,44245,2015-08-21 22:53:03.27762-04,2015-08-21 22:53:03.103589-04,2015-08-21 22:53:03.10735-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:03.329053-04
946684800,3558,10,pgxc,10.93.131.148,44253,2015-08-21 22:53:03.424182-04,2015-08-21 22:53:03.103572-04,2015-08-21 22:53:03.17622-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:03.889447-04
946684800,3556,10,pgxc,10.93.131.148,44232,2015-08-21 22:53:03.203189-04,2015-08-21 22:53:03.104492-04,2015-08-21 22:53:03.108666-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:03.262908-04
946684800,3559,10,pgxc,10.93.131.148,44261,2015-08-21 22:53:03.920471-04,2015-08-21 22:53:03.119738-04,2015-08-21 22:53:04.672499-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:15.073291-04
946684800,3560,10,pgxc,10.93.131.148,44269,2015-08-21 22:53:04.424838-04,2015-08-21 22:53:03.104291-04,2015-08-21 22:53:03.791466-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:07.458216-04
946684800,3561,10,pgxc,10.93.131.148,44277,2015-08-21 22:53:07.640081-04,2015-08-21 22:53:03.112629-04,2015-08-21 22:53:04.131339-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:12.250741-04
946684800,3562,10,pgxc,10.93.131.148,44285,2015-08-21 22:53:12.528061-04,2015-08-21 22:53:03.119984-04,2015-08-21 22:53:04.519899-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:26.757083-04
946684800,3563,10,pgxc,10.93.131.148,44293,2015-08-21 22:53:17.207971-04,2015-08-21 22:53:03.104158-04,2015-08-21 22:53:04.102198-04,f,COPY public.customer FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:22.816166-04
946684800,3564,10,pgxc,10.93.131.148,44301,2015-08-21 22:53:23.07895-04,2015-08-21 22:53:03.118715-04,2015-08-21 22:53:04.507498-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:40.385524-04
946684800,3565,10,pgxc,10.93.131.148,44309,2015-08-21 22:53:28.607133-04,2015-08-21 22:53:03.122427-04,2015-08-21 22:53:04.172536-04,f,COPY public.supplier FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:40.046098-04
946684800,3566,10,pgxc,10.93.131.148,44317,2015-08-21 22:53:33.887538-04,2015-08-21 22:53:03.125092-04,2015-08-21 22:53:04.517415-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:40.389081-04
946684800,3567,10,pgxc,10.93.131.148,44325,2015-08-21 22:53:39.435536-04,2015-08-21 22:53:03.117983-04,2015-08-21 22:53:04.158533-04,f,COPY public.orders FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:44.004568-04
946684800,3568,10,pgxc,10.93.131.148,44333,2015-08-21 22:53:44.325595-04,2015-08-21 22:53:03.1176-04,2015-08-21 22:53:04.067201-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-21 22:53:49.265579-04
946684800,3569,10,pgxc,10.93.131.148,44341,2015-08-21 22:53:49.950776-04,2015-08-21 22:53:03.104535-04,2015-08-21 22:53:04.065546-04,f,COPY public.part FROM STDIN DELIMITER AS '|',idle in transaction,2015-08-21 22:55:01.640645-04
946684800,3571,10,pgxc,10.93.131.148,44349,2015-08-21 22:53:56.533466-04,2015-08-21 22:53:03.116807-04,2015-08-21 22:53:04.154251-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:02.106968-04
946684800,3572,10,pgxc,10.93.131.148,44361,2015-08-21 22:54:02.418194-04,2015-08-21 22:53:03.119092-04,2015-08-21 22:53:04.161333-04,f,COPY public.lineitem FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:08.978566-04
946684800,3578,10,pgxc,10.93.131.148,44420,2015-08-21 22:54:09.226705-04,2015-08-21 22:53:03.118226-04,2015-08-21 22:53:04.048127-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:14.445762-04
946684800,3579,10,pgxc,10.93.131.148,44428,2015-08-21 22:54:14.708063-04,2015-08-21 22:53:03.118485-04,2015-08-21 22:53:04.134426-04,f,COPY public.partsupp FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:20.338289-04
946684800,3580,10,pgxc,10.93.131.148,44436,2015-08-21 22:54:20.709919-04,2015-08-21 22:53:03.121201-04,2015-08-21 22:53:04.60136-04,f,COPY public.supplier FROM STDIN DELIMITER AS '|',active,2015-08-21 22:54:26.837061-04
946684800,3581,10,"",,,2015-08-21 22:54:24.921348-04,2015-08-21 22:54:44.40239-04,2015-08-21 22:55:06.112089-04,f,autovacuum: ANALYZE public.part,active,2015-08-21 22:54:47.100905-04
