ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,205,0,220,9042,87107,2571,0,0,0
946684800,5,3365,5,43000116,65295525,1735238649,174165783,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,207,0,231,9106,88109,2582,0,0,0
946684800,78,3531,5,44285906,65299833,1746634549,185546413,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,209,0,237,9175,89111,2593,0,0,0
946684800,79,3642,5,44302045,65984140,1746946569,185560394,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,211,0,237,9250,90113,2604,0,0,0
946684800,80,3654,5,44302062,65986449,1746951342,185561691,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,213,0,243,9319,91115,2615,0,0,0
946684800,80,3706,5,44582300,66277893,1750419876,186528301,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,215,0,249,9388,92117,2626,0,0,0
946684800,80,3750,5,44796881,66331215,1760813001,186929468,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,217,0,258,9454,93119,2637,0,0,0
946684800,80,3790,5,47933762,78168568,1887073117,237380354,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,219,0,258,9529,94121,2648,0,0,0
946684800,80,3805,5,47933762,78171196,1887078452,237381848,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,221,0,258,9604,95123,2659,0,0,0
946684800,78,3819,5,47933762,78173624,1887083683,237383238,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,223,0,258,9679,96125,2670,0,0,0
946684800,80,3838,5,47933762,78176219,1887088596,237384672,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,225,0,258,9754,97127,2681,0,0,0
946684800,79,3910,5,50116586,81450785,2000987985,242539616,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,227,0,258,9829,98129,2692,0,0,0
946684800,80,3936,5,50116589,81454059,2000993595,242541364,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,229,0,258,9904,99131,2703,0,0,0
946684800,78,3951,5,50116589,81456766,2000999376,242542940,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,231,0,258,9979,100133,2714,0,0,0
946684800,20,4022,5,50116589,81459394,2001004711,242544434,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,233,0,258,10054,101135,2725,0,0,0
946684800,22,4044,5,50116589,81462291,2001010186,242546065,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,235,0,258,10129,102137,2736,0,0,0
946684800,24,4068,5,52173171,82746713,2184745610,242547362,122340163,45,93993
946684800,0,0,0,0,0,0,0,0,0,0
