ctime,pid,usesysid,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1440217196.46439,13115,10,psql,,-1,2015-08-22 00:19:56.404323-04,2015-08-22 00:19:56.405891-04,2015-08-22 00:19:56.408555-04,f,"INSERT INTO time_statistics (task_name, s_time) 
         VALUES ('PERF.THRUPUT.RFST1', CURRENT_TIMESTAMP)",active,2015-08-22 00:19:56.40759-04
1440217196.46439,13135,10,psql,,-1,2015-08-22 00:19:56.42078-04,2015-08-22 00:19:56.422012-04,2015-08-22 00:19:56.424563-04,f,"EXPLAIN
select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'SAUDI ARABIA'
group by
	s_name
order by
	numwait desc,
	s_name
LIMIT 100;",active,2015-08-22 00:19:56.423923-04
1440217196.46439,13143,10,psql,,-1,2015-08-22 00:19:56.428527-04,2015-08-22 00:19:56.433811-04,2015-08-22 00:19:56.443115-04,f,"EXPLAIN
select
	sum(l_extendedprice * l_discount) as revenue
from
	lineitem
where
	l_shipdate >= date '1995-01-01'
	and l_shipdate < cast(date '1995-01-01' + interval '1 year' as date)
	and l_discount between 0.04 - 0.01 and 0.04 + 0.01
	and l_quantity < 24;",active,2015-08-22 00:19:56.438392-04
1440217196.46439,13170,10,psql,10.93.131.148,53745,2015-08-22 00:19:56.445803-04,2015-08-22 00:19:56.455587-04,2015-08-22 00:19:56.468582-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-22 00:19:56.459376-04
1440217256.50229,13583,10,psql,,-1,2015-08-22 00:20:17.615058-04,2015-08-22 00:20:17.615901-04,2015-08-22 00:20:17.617959-04,f,"select
	sum(l_extendedprice) / 7.0 as avg_yearly
from
	lineitem,
	part
where
	p_partkey = l_partkey
	and p_brand = 'Brand#32'
	and p_container = 'LG CASE'
	and l_quantity < (
		select
			0.2 * avg(l_quantity)
		from
			lineitem
		where
			l_partkey = p_partkey
	);",active,2015-08-22 00:20:17.617473-04
1440217256.50229,13556,10,psql,,-1,2015-08-22 00:20:01.596888-04,2015-08-22 00:20:01.597856-04,2015-08-22 00:20:01.600152-04,f,"select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'SAUDI ARABIA'
group by
	s_name
order by
	numwait desc,
	s_name
LIMIT 100;",active,2015-08-22 00:20:01.599625-04
1440217256.50229,13568,10,psql,,-1,2015-08-22 00:20:04.685143-04,2015-08-22 00:20:04.686718-04,2015-08-22 00:20:04.689523-04,f,"COPY lineitem
FROM '/home/mark/stuff/dbt3/dss/lineitem.tbl.u3'
USING DELIMITERS '|';",active,2015-08-22 00:20:04.688417-04
1440217256.50229,13627,10,psql,10.93.131.148,53885,2015-08-22 00:20:56.471236-04,,2015-08-22 00:20:56.498961-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",idle,2015-08-22 00:20:56.499647-04
1440217256.50229,13652,10,psql,10.93.131.148,53907,2015-08-22 00:20:56.491516-04,2015-08-22 00:20:56.492746-04,2015-08-22 00:20:56.495503-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-22 00:20:56.494835-04
1440217256.50229,13640,10,psql,10.93.131.148,53898,2015-08-22 00:20:56.486619-04,2015-08-22 00:20:56.499858-04,2015-08-22 00:20:56.514657-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 00:20:56.502022-04
1440217316.49587,13682,10,psql,,-1,2015-08-22 00:21:54.05909-04,2015-08-22 00:21:54.059928-04,2015-08-22 00:21:54.06195-04,f,"select
	100.00 * sum(case
		when p_type like 'PROMO%'
			then l_extendedprice * (1 - l_discount)
		else 0
	end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
from
	lineitem,
	part
where
	l_partkey = p_partkey
	and l_shipdate >= date '1993-12-01'
	and l_shipdate < cast(date '1993-12-01' + interval '1 month' as date);",active,2015-08-22 00:21:54.061473-04
1440217316.49587,13556,10,psql,,-1,2015-08-22 00:20:01.596888-04,2015-08-22 00:20:01.597856-04,2015-08-22 00:20:01.600152-04,f,"select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'SAUDI ARABIA'
group by
	s_name
order by
	numwait desc,
	s_name
LIMIT 100;",active,2015-08-22 00:20:01.599625-04
1440217316.49587,13568,10,psql,,-1,2015-08-22 00:20:04.685143-04,2015-08-22 00:20:04.686718-04,2015-08-22 00:20:04.689523-04,f,"COPY lineitem
FROM '/home/mark/stuff/dbt3/dss/lineitem.tbl.u3'
USING DELIMITERS '|';",active,2015-08-22 00:20:04.688417-04
1440217316.49587,13720,10,psql,10.93.131.148,53945,2015-08-22 00:21:56.461117-04,2015-08-22 00:21:56.494092-04,2015-08-22 00:21:56.528673-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV);",active,2015-08-22 00:21:56.496304-04
1440217316.49587,13733,10,psql,10.93.131.148,53952,2015-08-22 00:21:56.471508-04,2015-08-22 00:21:56.481885-04,2015-08-22 00:21:56.503361-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, pid, usesysid, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV);",active,2015-08-22 00:21:56.493589-04
1440217316.49587,13743,10,psql,10.93.131.148,53956,2015-08-22 00:21:56.472587-04,2015-08-22 00:21:56.483935-04,2015-08-22 00:21:56.498467-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV);",active,2015-08-22 00:21:56.487658-04
1440217316.49587,13708,10,psql,10.93.131.148,53943,2015-08-22 00:21:56.472645-04,2015-08-22 00:21:56.494802-04,2015-08-22 00:21:56.518916-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV);",active,2015-08-22 00:21:56.497351-04
1440217376.51041,13682,10,psql,,-1,2015-08-22 00:21:54.05909-04,2015-08-22 00:21:54.059928-04,2015-08-22 00:21:54.06195-04,f,"select
	100.00 * sum(case
		when p_type like 'PROMO%'
			then l_extendedprice * (1 - l_discount)
		else 0
	end) / sum(l_extendedprice * (1 - l_discount)) as promo_revenue
from
	lineitem,
	part
where
	l_partkey = p_partkey
	and l_shipdate >= date '1993-12-01'
	and l_shipdate < cast(date '1993-12-01' + interval '1 month' as date);",active,2015-08-22 00:21:54.061473-04
1440217376.51041,13556,10,psql,,-1,2015-08-22 00:20:01.596888-04,2015-08-22 00:20:01.597856-04,2015-08-22 00:20:01.600152-04,f,"select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'SAUDI ARABIA'
group by
	s_name
order by
	numwait desc,
	s_name
LIMIT 100;",active,2015-08-22 00:20:01.599625-04
1440217376.51041,13568,10,psql,,-1,2015-08-22 00:20:04.685143-04,2015-08-22 00:20:04.686718-04,2015-08-22 00:20:04.689523-04,f,"COPY lineitem
FROM '/home/mark/stuff/dbt3/dss/lineitem.tbl.u3'
USING DELIMITERS '|';",active,2015-08-22 00:20:04.688417-04
