ctime,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,7,0,57,913,648,547,0,0,0
946684800,5,134,0,185,2897,1458,1019,202,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,9,0,62,983,1650,558,0,0,0
946684800,19,211,0,21957,50516,5236,2366,438388,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,11,0,62,1058,2652,569,0,0,0
946684800,30,287,0,33762,80936,13266,4894,1625389,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,13,0,62,1133,3654,580,0,0,0
946684800,40,331,0,40082,94460,14576,5170,1937267,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,15,0,62,1208,4656,591,0,0,0
946684800,44,397,0,73123,147262,25921,9130,2188239,7,386
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,17,0,62,1283,5658,602,0,0,0
946684800,47,462,0,75876,158416,31835,12412,2313258,9,386
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,19,0,62,1358,6660,613,0,0,0
946684800,48,492,0,89064,198019,36321,14249,2751161,16,772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,21,0,62,1433,7662,624,0,0,0
946684800,44,568,1,175421,426608,7045033,17529,4749468,16,772
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,23,0,62,1508,8664,635,0,0,0
946684800,45,610,1,181016,541509,9051548,20704,4749873,24,1165
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,25,0,62,1583,9666,646,0,0,0
946684800,45,650,1,268106,820263,11562285,24180,4750067,33,1349
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,1,27,0,62,1658,10668,657,0,0,0
946684800,48,679,1,294887,891571,11563878,24703,7253027,33,1349
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,53,0,75,1763,11699,697,0,0,0
946684800,47,710,1,419150,1204197,11569532,26368,8503687,33,1349
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,55,0,75,1838,12701,708,0,0,0
946684800,47,765,2,886240,1567759,21575956,28107,16630651,33,1349
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,57,0,75,1913,13703,719,0,0,0
946684800,44,834,3,1212517,2253342,21583431,30504,26474071,33,1349
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,59,0,75,1988,14705,730,0,0,0
946684800,47,874,3,1346700,3496950,41590835,32215,31163916,35,1349
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,61,0,75,2063,15707,741,0,0,0
946684800,41,933,4,1863688,3860296,56598773,35382,37724743,35,1349
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,0,0,0,0,0,0,0,0,0
946684800,0,63,0,75,2138,16709,752,0,0,0
946684800,42,966,4,3066363,4001065,124107809,37477,40068307,35,1349
946684800,0,0,0,0,0,0,0,0,0,0
